"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"0500000US29111","Lewis County, Missouri","4149","238","3615","254","3246","260","369","105","273","90","49","35","0","17","47","40","0","17","31","43","31","43","0","17","0","17","0","17","0","17","10","9","0","17","0","17","149","72","34","21","310","157",
"0500000US29113","Lincoln County, Missouri","26645","880","24800","914","22744","978","2056","435","1537","344","450","209","59","59","0","28","10","13","87","100","87","100","0","28","0","28","0","28","0","28","0","28","67","81","4","7","547","265","170","84","970","280",
"0500000US29115","Linn County, Missouri","5604","212","5061","226","4505","245","556","166","395","134","112","55","27","34","22","34","0","19","2","3","0","19","0","19","0","19","0","19","2","3","0","19","0","19","19","23","105","47","29","23","388","150",
"0500000US29117","Livingston County, Missouri","6523","271","6051","296","5475","307","576","139","499","135","56","31","8","11","0","19","13","16","16","23","16","23","0","19","0","19","0","19","0","19","0","19","0","19","1","3","78","40","72","46","305","91",
"0500000US29119","McDonald County, Missouri","9403","384","8423","393","7350","445","1073","206","569","159","120","56","197","86","158","89","29","48","0","22","0","22","0","22","0","22","0","22","0","22","0","22","29","45","0","22","154","79","93","88","704","201",
"0500000US29121","Macon County, Missouri","6289","268","5710","263","5226","271","484","104","385","99","39","23","35","24","25","31","0","19","31","26","16","19","0","19","8","15","0","19","7","8","0","19","0","19","13","14","165","62","40","24","330","97",
"0500000US29123","Madison County, Missouri","4950","268","4575","272","3849","289","726","206","485","184","150","66","16","24","17","24","58","71","44","43","44","43","0","19","0","19","0","19","0","19","0","19","0","19","0","19","42","31","45","41","244","105",
"0500000US29125","Maries County, Missouri","3606","222","3300","213","2781","243","519","129","445","117","28","30","20","19","26","33","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","59","48","27","28","220","90",
"0500000US29127","Marion County, Missouri","12897","532","11808","572","10631","573","1177","213","876","184","197","92","51","42","47","43","6","11","4","10","4","10","0","22","0","22","0","22","0","22","57","60","19","21","5","9","281","111","64","39","659","188",
"0500000US29129","Mercer County, Missouri","1551","107","1274","121","1106","111","168","64","124","55","39","34","0","12","0","12","5","7","0","12","0","12","0","12","0","12","0","12","0","12","10","10","0","12","0","12","15","11","16","16","236","81",
"0500000US29131","Miller County, Missouri","11369","546","10638","567","9454","549","1184","264","985","260","88","46","55","40","56","60","0","22","2","4","2","4","0","22","0","22","0","22","0","22","0","22","0","22","2","4","198","110","66","52","463","152",
"0500000US29133","Mississippi County, Missouri","4283","353","4047","339","3518","343","529","179","327","135","133","71","56","62","13","18","0","19","25","21","25","21","0","19","0","19","0","19","0","19","17","30","0","19","0","19","134","71","24","23","36","35",
"0500000US29135","Moniteau County, Missouri","6611","314","6049","311","5177","290","872","169","548","146","169","93","84","42","51","48","20","21","1","2","1","2","0","19","0","19","0","19","0","19","13","17","3","5","58","32","19","13","124","74","344","96",
"0500000US29137","Monroe County, Missouri","3669","174","3416","182","3115","203","301","85","252","67","24","32","2","5","7","11","16","23","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","109","48","31","29","113","43",
"0500000US29139","Montgomery County, Missouri","5098","272","4688","277","4057","226","631","150","505","142","80","47","21","17","7","9","18","14","26","37","26","37","0","19","0","19","0","19","0","19","0","19","0","19","9","11","159","75","6","9","210","77",
"0500000US29141","Morgan County, Missouri","7353","439","6119","479","5053","410","1066","275","788","251","135","90","88","49","32","30","23","33","23","41","23","41","0","22","0","22","0","22","0","22","0","22","0","22","61","54","178","72","161","106","811","226",
"0500000US29143","New Madrid County, Missouri","6676","342","6248","368","5609","369","639","134","482","107","106","59","32","34","15","21","4","8","9","15","9","15","0","19","0","19","0","19","0","19","0","19","0","19","64","78","121","57","7","8","227","79",
"0500000US29145","Newton County, Missouri","25747","693","23609","748","21001","716","2608","390","2111","361","208","120","249","122","20","27","20","32","58","51","39","39","0","28","0","28","19","31","0","28","0","28","25","26","35","30","238","100","275","124","1507","301",
"0500000US29147","Nodaway County, Missouri","10869","505","9677","544","8709","561","968","194","768","178","96","45","89","81","15","13","0","22","3","4","3","4","0","22","0","22","0","22","0","22","0","22","3","5","120","136","466","159","60","47","540","185",
"0500000US29149","Oregon County, Missouri","3811","288","3407","290","3141","325","266","115","207","109","24","19","10","9","0","19","25","38","35","32","35","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","28","23","46","33","295","132",
"0500000US29151","Osage County, Missouri","6578","291","6064","308","5208","322","856","196","662","179","111","58","63","63","0","19","20","19","81","83","15","18","0","19","66","89","0","19","0","19","0","19","0","19","0","19","148","85","11","12","274","94",
"0500000US29153","Ozark County, Missouri","2973","264","2675","245","2282","229","393","105","318","105","70","47","5","8","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","181","72","15","14","102","66",
"0500000US29155","Pemiscot County, Missouri","5511","354","5210","341","4711","327","499","134","369","99","72","64","11","16","19","27","28","36","47","43","39","41","8","14","0","19","0","19","0","19","0","19","0","19","0","19","53","35","4","5","197","96",
"0500000US29157","Perry County, Missouri","9174","326","8904","335","8078","374","826","216","469","147","257","107","76","101","10","17","14","17","19","20","10","14","0","19","0","19","0","19","9","14","0","19","17","25","0","19","75","54","17","18","142","49",
"0500000US29159","Pettis County, Missouri","18884","594","17280","588","15849","623","1431","284","1065","241","184","112","90","55","76","56","16","18","31","25","31","25","0","25","0","25","0","25","0","25","0","25","45","35","37","42","301","114","158","100","1032","237",
"0500000US29161","Phelps County, Missouri","18248","606","16495","666","14386","661","2109","374","1579","321","335","130","89","64","83","62","23","30","55","48","55","48","0","25","0","25","0","25","0","25","0","25","15","25","21","24","882","301","68","45","712","217",
"0500000US29163","Pike County, Missouri","7044","343","6490","382","5945","395","545","134","380","121","114","57","50","39","1","3","0","19","1","3","0","19","0","19","1","3","0","19","0","19","0","19","2","4","0","19","118","61","87","64","346","134",
"0500000US29165","Platte County, Missouri","54581","973","49034","940","44698","1007","4336","653","3348","551","578","190","175","105","154","102","81","79","105","79","105","79","0","28","0","28","0","28","0","28","96","75","20","19","13","18","351","130","349","141","4613","545",
"0500000US29167","Polk County, Missouri","14251","571","12589","629","11367","628","1222","264","1093","247","53","42","50","46","13","19","13","22","16","14","16","14","0","25","0","25","0","25","0","25","0","25","2","6","24","47","466","212","83","55","1071","331",
"0500000US29169","Pulaski County, Missouri","28608","1028","19274","863","17547","821","1727","378","1515","342","146","118","53","47","0","28","13","15","28","52","28","52","0","28","0","28","0","28","0","28","72","86","174","220","62","76","5538","1222","100","92","3360","1154",
"0500000US29171","Putnam County, Missouri","2062","159","1958","159","1586","170","372","129","296","118","29","30","47","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","29","25","12","18","63","34",
"0500000US29173","Ralls County, Missouri","4740","259","4297","292","3997","291","300","107","266","101","34","36","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","10","14","0","19","80","40","21","18","332","135",
"0500000US29175","Randolph County, Missouri","10629","460","9928","453","8953","494","975","217","711","167","120","86","105","86","25","34","14","17","41","42","41","42","0","22","0","22","0","22","0","22","17","20","0","22","7","15","57","41","194","114","385","137",
"0500000US29177","Ray County, Missouri","10927","392","10082","409","9196","362","886","202","735","184","141","62","7","8","0","22","3","6","60","60","60","60","0","22","0","22","0","22","0","22","0","22","1","4","0","22","133","70","32","26","619","221",
"0500000US29179","Reynolds County, Missouri","2444","143","2234","162","1920","176","314","115","266","101","45","47","0","17","0","17","3","5","4","6","4","6","0","17","0","17","0","17","0","17","0","17","0","17","0","17","45","27","72","49","89","48",
"0500000US29181","Ripley County, Missouri","5145","381","4564","378","4075","358","489","153","384","145","50","36","27","27","28","24","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","9","14","12","19","20","18","54","41","486","162",
"0500000US29183","St. Charles County, Missouri","210484","1715","188680","2115","175621","1884","13059","1069","9984","901","1624","350","868","313","294","213","289","128","219","95","94","79","68","54","14","18","43","51","0","28","89","94","316","185","135","67","1549","513","1640","348","17856","1285",
"0500000US29185","St. Clair County, Missouri","3601","220","3164","203","2713","214","451","136","369","129","9","10","18","15","23","25","32","43","1","3","1","3","0","17","0","17","0","17","0","17","0","17","0","17","0","17","113","50","23","15","300","113",
"0500000US29186","Ste. Genevieve County, Missouri","8458","397","7995","437","7102","475","893","238","619","189","225","129","31","44","0","19","18","18","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","18","28","40","32","72","66","333","134",
"0500000US29187","St. Francois County, Missouri","26670","857","24778","887","21864","928","2914","526","2010","459","460","209","175","141","67","61","202","169","63","99","63","99","0","28","0","28","0","28","0","28","12","19","95","69","0","28","391","177","206","149","1125","354",
"0500000US29189","St. Louis County, Missouri","491117","3278","429199","3710","396669","3541","32530","1630","25918","1477","3634","582","1969","493","511","173","498","167","9776","877","7906","819","1197","255","366","143","307","136","0","28","356","166","489","176","835","196","6523","647","3360","521","40579","1992",
"0500000US29195","Saline County, Missouri","10418","392","9529","393","8593","433","936","168","744","153","98","52","55","33","39","39","0","22","4","7","4","7","0","22","0","22","0","22","0","22","0","22","2","3","20","20","159","69","115","89","589","130",
"0500000US29197","Schuyler County, Missouri","1968","151","1816","149","1707","157","109","56","102","57","5","5","2","3","0","12","0","12","8","10","8","10","0","12","0","12","0","12","0","12","0","12","0","12","2","5","26","22","4","7","112","57",
"0500000US29199","Scotland County, Missouri","1994","167","1635","190","1451","188","184","86","91","61","25","19","57","62","11","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","11","59","43","14","16","278","96",
"0500000US29201","Scott County, Missouri","17117","550","16209","554","14030","548","2179","388","1561","331","290","156","135","83","140","98","53","77","10","11","4","6","0","25","6","9","0","25","0","25","0","25","2","4","0","25","216","109","89","76","591","166",
"0500000US29203","Shannon County, Missouri","2943","222","2534","213","2088","203","446","159","368","147","42","45","21","26","15","15","0","17","38","46","38","46","0","17","0","17","0","17","0","17","0","17","0","17","0","17","34","27","35","29","302","110",
"0500000US29205","Shelby County, Missouri","2791","142","2368","154","2154","166","214","73","121","42","67","37","1","3","1","3","24","51","0","17","0","17","0","17","0","17","0","17","0","17","0","17","2","4","4","6","248","86","16","17","153","57",
"0500000US29207","Stoddard County, Missouri","11905","444","11038","431","10131","423","907","184","722","183","126","58","55","33","0","22","4","8","2","5","2","5","0","22","0","22","0","22","0","22","0","22","3","4","0","22","206","124","97","51","559","193",
"0500000US29209","Stone County, Missouri","12135","542","11018","504","9792","525","1226","271","1131","246","67","39","14","92","14","19","0","25","4","8","4","8","0","25","0","25","0","25","0","25","1","3","60","51","0","25","162","75","71","37","819","192",
"0500000US29211","Sullivan County, Missouri","2660","158","2491","159","1741","155","750","166","557","144","192","99","0","17","0","17","1","5","1","4","1","4","0","17","0","17","0","17","0","17","0","17","0","17","0","17","18","14","11","16","139","43",
"0500000US29213","Taney County, Missouri","25163","851","22609","924","19327","942","3282","547","2580","439","581","326","65","58","26","37","30","49","55","40","49","39","0","28","0","28","0","28","6","9","68","56","16","14","0","28","334","126","102","53","1979","478",
"0500000US29215","Texas County, Missouri","9208","530","8485","512","7305","515","1180","292","857","239","201","143","51","40","14","23","57","78","34","25","25","20","0","22","0","22","9","14","0","22","0","22","0","22","0","22","234","113","45","35","410","159",
"0500000US29217","Vernon County, Missouri","8630","456","7153","473","6501","435","652","182","428","140","219","108","1","3","4","7","0","22","21","31","21","31","0","22","0","22","0","22","0","22","0","22","0","22","13","19","257","103","165","121","1021","201",
"0500000US29219","Warren County, Missouri","16494","503","15622","543","14007","610","1615","379","1271","320","174","150","88","75","67","54","15","27","30","28","30","28","0","25","0","25","0","25","0","25","0","25","18","30","4","7","58","48","174","108","588","220",
"0500000US29221","Washington County, Missouri","8900","424","8203","460","7258","477","945","213","843","195","60","44","42","42","0","22","0","22","17","27","0","22","0","22","0","22","0","22","17","27","0","22","8","14","0","22","146","87","144","105","382","133",
"0500000US29223","Wayne County, Missouri","4365","343","3868","329","2982","341","886","274","761","268","78","56","18","33","29","31","0","19","19","28","13","28","0","19","6","12","0","19","0","19","2","5","5","9","0","19","50","34","31","32","390","168",
"0500000US29225","Webster County, Missouri","15731","598","14539","511","12576","578","1963","356","1399","294","195","100","177","141","60","48","132","133","14","19","14","19","0","25","0","25","0","25","0","25","19","30","3","6","0","25","265","112","116","69","775","280",
"0500000US29227","Worth County, Missouri","883","55","735","61","668","61","67","26","51","25","16","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","9","0","12","57","29","5","8","76","30",
"0500000US29229","Wright County, Missouri","6597","354","6082","364","5509","396","573","160","389","136","70","57","26","20","34","30","54","64","0","19","0","19","0","19","0","19","0","19","0","19","0","19","15","24","9","12","198","88","49","26","244","104",
"0500000US29510","St. Louis city, Missouri","154771","1872","121476","2283","109915","2132","11561","931","9794","837","1065","241","318","146","245","135","139","94","11346","931","10196","821","644","202","215","176","291","140","0","28","456","176","145","70","1333","394","7103","661","1139","247","11773","1225",
